dep_gene,paralog_gene,mean_identical_score,delta_z,group,rank,rank_pct,n_perturbations,empirical_pval,empirical_fdr
HSP90AA1,HSP90AB1,86.40375,2.736462950706482,Non-significant background,227,0.7867466121373861,11672.0,0.02895819054146676,1.0
PAX9,PAX8,33.76375,2.733335167169571,Non-significant background,228,0.7902124562437182,11672.0,0.0520904729266621,1.0
PSMB1,PSMB5,21.86705,2.7331011295318604,Non-significant background,229,0.7936783003500503,11672.0,0.01113776559287183,1.0
RPS27,RPS27L,96.4286,2.732549726963043,Non-significant background,230,0.7971441444563824,11672.0,0.0065113091158327625,1.0
FZD2,SFRP2,21.15495,2.7321945428848267,Non-significant background,231,0.8006099885627144,11672.0,0.05097669636737492,1.0
SLC7A11,SLC7A9,41.7088,2.7299224734306335,Non-significant background,232,0.8040758326690465,11672.0,0.03726867717614805,1.0
SLC39A14,SLC39A12,24.70585,2.7268771827220917,Non-significant background,233,0.8075416767753786,11672.0,0.04694996572995202,1.0
MAP1LC3C,MAP1LC3A,52.7351,2.7265003323554993,Non-significant background,234,0.8110075208817107,11672.0,0.23277930089102125,1.0
UBQLN4,UBQLNL,26.57255,2.726033091545105,Non-significant background,235,0.8144733649880429,11672.0,0.0427518848526388,1.0
GABARAPL2,MAP1LC3A,41.1881,2.7245379090309143,Non-significant background,236,0.817939209094375,11672.0,0.23406442769019878,1.0
IVD,ACADS,35.6948,2.718302607536316,Non-significant background,237,0.8214050532007071,11672.0,0.048149417409184374,1.0
FGF11,FGF6,24.98075,2.71758034825325,Non-significant background,238,0.8248708973070392,11672.0,0.054232350925291294,1.0
TRMT2B,TRMT2A,33.3324,2.717374622821808,Non-significant background,239,0.8283367414133711,11672.0,0.16149760109664155,1.0
POU6F1,POU3F4,22.9151,2.717088222503662,Non-significant background,240,0.8318025855197033,11672.0,0.11283413296778616,1.0
PSMB5,PSMA2,20.18945,2.7143853902816772,Non-significant background,241,0.8352684296260354,11672.0,0.0205620287868403,1.0
GPRC5B,GPRC5D,29.85865,2.713012397289276,Non-significant background,242,0.8387342737323675,11672.0,0.04360863605209047,1.0
TBC1D3K,TBC1D3I,99.2714,2.712900310754776,Non-significant background,243,0.8422001178386996,11672.0,0.05748800548320768,1.0
NEDD8,RPS27A,42.2009,2.7112680077552795,Non-significant background,244,0.8456659619450317,11672.0,0.009338588074023303,1.0
NRROS,LRRC32,34.1379,2.70805162191391,Non-significant background,245,0.8491318060513638,11672.0,0.041466758053461276,1.0
SLC52A2,SLC52A1,86.2272,2.7025535106658936,Non-significant background,246,0.852597650157696,11672.0,0.04335161069225497,1.0
CDC42,RHOD,42.4894,2.7020100951194763,Non-significant background,247,0.856063494264028,11672.0,0.005825908156271419,1.0
GATA2,GATA4,31.0358,2.699608266353607,Non-significant background,248,0.85952933837036,11672.0,0.04215215901302262,1.0
TCF21,MSC,58.46935,2.6982688307762146,Non-significant background,249,0.8629951824766922,11672.0,0.045836189170664836,1.0
CLMP,IGSF11,24.50565,2.691128671169281,Non-significant background,250,0.8664610265830243,11672.0,0.1311686086360521,1.0
CCT6A,CCT8,25.4002,2.688650131225586,Non-significant background,251,0.8699268706893564,11672.0,0.02852981494174092,1.0
RHOA,RHOU,39.8522,2.6883950531482697,Non-significant background,252,0.8733927147956886,11672.0,0.005311857436600411,1.0
MAF,MAFB,52.4272,2.687918186187744,Non-significant background,253,0.8768585589020207,11672.0,0.11583276216586703,1.0
ASB16,ASB4,30.518,2.686044752597809,Non-significant background,254,0.8803244030083528,11672.0,0.04883481836874572,1.0
ARRB2,ARR3,53.9898,2.6848402619361877,Non-significant background,255,0.8837902471146847,11672.0,0.04549348869088417,1.0
SLC12A6,SLC12A1,26.69225,2.683338701725006,Non-significant background,256,0.8872560912210168,11672.0,0.02184715558601782,1.0
IGFBP4,IGFBP2,34.4168,2.6734524965286255,Non-significant background,257,0.890721935327349,11672.0,0.08764564770390679,1.0
NUTM2G,NUTM2D,80.5559,2.673397958278656,Non-significant background,258,0.8941877794336811,11672.0,0.05106237148732008,1.0
ALDOA,ALDOC,76.58,2.66754949092865,Non-significant background,259,0.8976536235400132,11672.0,0.00865318711446196,1.0
FOXP4,FOXP2,59.67915,2.664706587791443,Non-significant background,260,0.9011194676463452,11672.0,0.06339958875942427,1.0
NKX6-3,NKX6-2,47.994,2.66166415810585,Non-significant background,261,0.9045853117526774,11672.0,0.05834475668265936,1.0
CXCL2,PF4V1,32.234,2.651878118515014,Non-significant background,262,0.9080511558590094,11672.0,0.04952021932830706,1.0
ATP6V0A2,TCIRG1,50.07125,2.6484169363975525,Non-significant background,263,0.9115169999653416,11672.0,0.16192597669636738,1.0
FMO5,FMO3,52.77,2.646625280380249,Non-significant background,264,0.9149828440716736,11672.0,0.05354694996572995,1.0
GALNT4,GALNTL5,32.49765,2.6456141769886017,Non-significant background,265,0.9184486881780056,11672.0,0.051319396847155585,1.0
ZBTB6,ZBTB12,29.71825,2.6407724022865295,Non-significant background,266,0.9219145322843378,11672.0,0.18385880740233038,1.0
FGF19,FGF7,22.99305,2.6398377120494843,Non-significant background,267,0.92538037639067,11672.0,0.04874914324880055,1.0
NSG1,NSG2,55.14145,2.6378790736198425,Non-significant background,268,0.928846220497002,11672.0,0.05097669636737492,1.0
ATP2A2,ATP2B1,27.1353,2.637488007545471,Non-significant background,269,0.9323120646033344,11672.0,0.0006854009595613434,1.0
SLC7A5,SLC7A10,45.6421,2.6345584392547607,Non-significant background,270,0.9357779087096662,11672.0,0.40986977381768336,1.0
ID2,ID3,41.25175,2.6325740814208984,Non-significant background,271,0.9392437528159984,11672.0,0.02193283070596299,1.0
GALNT3,GALNT15,31.44725,2.6290476322174072,Non-significant background,272,0.9427095969223304,11672.0,0.05123372172721042,1.0
EWSR1,FUS,50.184,2.6281001567840576,Non-significant background,273,0.9461754410286624,11672.0,0.03435572309801234,1.0
IGFBP3,IGFBP2,28.6587,2.6252485513687134,Non-significant background,274,0.9496412851349948,11672.0,0.11009252912954078,1.0
PPP5C,PPEF2,25.6566,2.624593108892441,Non-significant background,275,0.9531071292413268,11672.0,0.053889650445510626,1.0
COX7A2,COX7A2L,40.59925,2.620796859264374,Non-significant background,276,0.9565729733476588,11672.0,0.0181631254283756,1.0
ADAM19,ADAM7,25.96755,2.619925856590271,Non-significant background,277,0.960038817453991,11672.0,0.049177518848526384,1.0
ALDH1B1,ALDH3A1,24.85045,2.6189840734004974,Non-significant background,278,0.9635046615603228,11672.0,0.05526045236463331,1.0
H1-5,H1-0,40.7125,2.617709517478943,Non-significant background,279,0.9669705056666552,11672.0,0.010452364633310486,1.0
GSTA4,GSTA1,53.6036,2.61119881272316,Non-significant background,280,0.9704363497729872,11672.0,0.059115832762165865,1.0
HNRNPA1,HNRNPA2B1,60.7038,2.605561137199402,Non-significant background,281,0.9739021938793192,11672.0,0.0075394105551747775,1.0
OTOL1,C1QL2,20.0907,2.60501891374588,Non-significant background,282,0.9773680379856514,11672.0,0.04909184372858122,1.0
SIX6,SIX3,72.1863,2.604614496231079,Non-significant background,283,0.9808338820919836,11672.0,0.038468128855380396,1.0
DNAJB12,DNAJB2,20.42345,2.6029475927352905,Non-significant background,284,0.9842997261983156,11672.0,0.06228581220013708,1.0
EEF1G,CLIC1,20.92255,2.6028945446014404,Non-significant background,285,0.9877655703046476,11672.0,0.0065113091158327625,1.0
GALNT6,GALNTL5,29.95415,2.6002900898456573,Non-significant background,286,0.9912314144109796,11672.0,0.054061000685400956,1.0
ZNF114,ZNF98,27.78045,2.595864236354828,Non-significant background,287,0.9946972585173118,11672.0,0.047549691569568196,1.0
ADAM11,ADAM33,28.59355,2.59302818775177,Non-significant background,288,0.998163102623644,11672.0,0.1001542152159013,1.0
S100A11,S100A14,22.967,2.5919641256332397,Non-significant background,289,1.0016289467299762,11672.0,0.04849211788896504,1.0
RTL8B,RTL5,25.456875,2.589754104614258,Non-significant background,290,1.005094790836308,11672.0,0.04926319396847156,1.0
HMGN4,HMGN3,43.24785,2.588273346424103,Non-significant background,291,1.0085606349426404,11672.0,0.014222069910897875,1.0
POU2F2,POU3F4,27.98495,2.585235595703125,Non-significant background,292,1.0120264790489724,11672.0,0.14993145990404386,1.0
ATP5MC3,ATP5MC2,74.9126,2.5844175815582275,Non-significant background,293,1.0154923231553046,11672.0,0.037011651816312545,1.0
ADIPOR2,PAQR6,20.89105,2.5825085639953613,Non-significant background,294,1.0189581672616366,11672.0,0.10383824537354353,1.0
DRD4,HRH1,21.53415,2.5813180804252625,Non-significant background,295,1.0224240113679686,11672.0,0.05200479780671693,1.0
MAP3K7,MAP3K7CL,30.4235,2.5780295729637146,Non-significant background,296,1.0258898554743008,11672.0,0.05620287868403016,1.0
HNRNPA2B1,HNRNPA3,69.7257,2.5747117400169373,Non-significant background,297,1.0293556995806328,11672.0,0.013708019191226868,1.0
CORO6,CORO7,24.3179,2.569803476333618,Non-significant background,298,1.032821543686965,11672.0,0.10306716929403702,1.0
MOAP1,PNMA8C,22.4778,2.568801760673523,Non-significant background,299,1.0362873877932972,11672.0,0.07308087731322824,1.0
GOLGA2,GOLGA6D,46.0023,2.564245223999023,Non-significant background,300,1.0397532318996292,11672.0,0.06177176148046607,1.0
DHX8,DHX40,31.23505,2.563411772251129,Non-significant background,301,1.0432190760059614,11672.0,0.003341329677861549,1.0
CHUK,IKBKE,20.2681,2.561274230480194,Non-significant background,302,1.0466849201122932,11672.0,0.25925291295407815,1.0
ALAS1,GCAT,26.0643,2.555521845817566,Non-significant background,303,1.0501507642186254,11672.0,0.01113776559287183,1.0
HSPB6,HSPB2,35.82075,2.555272936820984,Non-significant background,304,1.0536166083249576,11672.0,0.06888279643591501,1.0
YWHAH,YWHAQ,70.4687,2.550702452659607,Non-significant background,305,1.0570824524312896,11672.0,0.013793694311172036,1.0
RND2,RHOV,26.792,2.550518274307251,Non-significant background,306,1.0605482965376218,11672.0,0.12748457847840988,1.0
SRSF4,SRSF9,29.4713,2.54793643951416,Non-significant background,307,1.0640141406439538,11672.0,0.008310486634681289,1.0
CYP2A13,CYP2D6,36.9327,2.5461736917495728,Non-significant background,308,1.067479984750286,11672.0,0.05705962988348184,1.0
ASCL1,ASCL3,22.45295,2.5458577275276184,Non-significant background,309,1.070945828856618,11672.0,0.053461274845784786,1.0
POU2F1,POU3F4,27.51005,2.5447691082954407,Non-significant background,310,1.07441167296295,11672.0,0.16106922549691569,1.0
SLC7A11,SLC7A10,41.23,2.541988790035248,Non-significant background,311,1.0778775170692825,11672.0,0.4567340644276902,1.0
PLIN2,PLIN5,31.3595,2.540328025817871,Non-significant background,312,1.0813433611756142,11672.0,0.027501713502398904,1.0
NPAS1,SIM2,28.26835,2.537411332130432,Non-significant background,313,1.0848092052819465,11672.0,0.006339958875942426,1.0
FZD5,SFRP2,20.6519,2.533966541290283,Non-significant background,314,1.0882750493882785,11672.0,0.10460932145305003,1.0
LATS1,SGK2,21.29755,2.530609607696533,Non-significant background,315,1.091740893494611,11672.0,0.10820767649074708,1.0
IFITM3,IFITM1,68.2827,2.5277096033096313,Non-significant background,316,1.095206737600943,11672.0,0.10143934201507881,1.0
ETV1,FLI1,21.54415,2.5267403721809387,Non-significant background,317,1.0986725817072749,11672.0,0.06177176148046607,1.0
OSBPL2,OSBPL7,26.0043,2.508359909057617,Non-significant background,318,1.1021384258136069,11672.0,0.1914838930774503,1.0
SLC16A2,SLC16A8,22.4606,2.5033087581396103,Non-significant background,319,1.1056042699199389,11672.0,0.012080191912268678,1.0
KCTD21,KCTD11,41.82585,2.501383602619171,Non-significant background,320,1.109070114026271,11672.0,0.23115147361206306,1.0
KCNIP4,CLXN,20.9744,2.49747970700264,Non-significant background,321,1.1125359581326033,11672.0,0.06485606579849212,1.0
GOLGA8A,GOLGA8K,67.51005,2.4961307644844055,Non-significant background,322,1.1160018022389353,11672.0,0.05603152844413982,1.0
PSMA4,PSMA7,34.99335,2.491195261478424,Non-significant background,323,1.1194676463452675,11672.0,0.15669979437971213,1.0
PROKR1,NPY2R,22.7445,2.489663600921631,Non-significant background,324,1.1229334904515995,11672.0,0.06622686771761481,1.0
TRAP1,HSP90AB1,31.79895,2.4886181354522705,Non-significant background,325,1.1263993345579315,11672.0,0.12405757368060315,1.0
CMTM4,CMTM6,31.3301,2.4872920513153076,Non-significant background,326,1.1298651786642635,11672.0,0.0227039067854695,1.0
DUSP28,DUSP9,21.12925,2.485970199108124,Non-significant background,327,1.1333310227705955,11672.0,0.06494174091843728,1.0
POU4F3,POU3F4,30.64835,2.4823076128959656,Non-significant background,328,1.136796866876928,11672.0,0.18205962988348184,1.0
PIWIL4,PIWIL1,49.97215,2.4700151681900024,Non-significant background,329,1.14026271098326,11672.0,0.06237148732008225,1.0
ATP11A,ATP8B3,28.15065,2.4674206972122192,Non-significant background,330,1.143728555089592,11672.0,0.048149417409184374,1.0
CREB3L1,CREB3L3,21.9135,2.4666295051574707,Non-significant background,331,1.147194399195924,11672.0,0.06751199451679232,1.0
MAL2,MALL,34.82065,2.46604186296463,Non-significant background,332,1.1506602433022564,11672.0,0.009595613433858808,1.0
CCN2,CCN6,36.98625,2.465975433588028,Non-significant background,333,1.1541260874085884,11672.0,0.06271418779986292,1.0
ATP11A,ATP10B,30.1512,2.465802550315857,Non-significant background,334,1.1575919315149203,11672.0,0.07873543522960932,1.0
IRF9,IRF7,20.17005,2.464445948600769,Non-significant background,335,1.1610577756212526,11672.0,0.11617546264564771,1.0
ISX,CRX,20.0505,2.4633873105049133,Non-significant background,336,1.1645236197275846,11672.0,0.059972583961617545,1.0
CHRNB2,HTR3E,20.08805,2.460168242454529,Non-significant background,337,1.1679894638339168,11672.0,0.06999657299520219,1.0
ADCY5,ADCY6,66.0499,2.457855761051178,Non-significant background,338,1.171455307940249,11672.0,0.020819054146675807,1.0
BTG1,BTG4,29.6228,2.457175612449646,Non-significant background,339,1.174921152046581,11672.0,0.06091501028101439,1.0
PTP4A3,PTP4A1,78.6127,2.45715394616127,Non-significant background,340,1.1783869961529132,11672.0,0.06194311172035641,1.0
RHOD,RHOV,35.5468,2.4571279287338257,Non-significant background,341,1.181852840259245,11672.0,0.15241603838245374,1.0
EPN2,ENTHD1,24.8582,2.4461158215999603,Non-significant background,342,1.1853186843655772,11672.0,0.057145305003427,1.0
LRRC58,LRRC10B,20.19625,2.4449769258499146,Non-significant background,343,1.1887845284719094,11672.0,0.06339958875942427,1.0
TRAP1,HSP90AA1,31.76695,2.444738507270813,Non-significant background,344,1.1922503725782414,11672.0,0.0977553118574366,1.0
SLC7A3,SLC7A10,20.10705,2.443362072110176,Non-significant background,345,1.1957162166845736,11672.0,0.5051405071967101,1.0
MRPS9,RPS16,24.37385,2.441627085208893,Non-significant background,346,1.1991820607909056,11672.0,0.050034270047978065,1.0
ITGA6,ITGA10,21.19805,2.441436529159546,Non-significant background,347,1.2026479048972378,11672.0,0.07033927347498287,1.0
P2RX2,P2RX5,35.71785,2.4407102465629578,Non-significant background,348,1.2061137490035698,11672.0,0.13767991775188484,1.0
CTCF,ZNF497,21.6547,2.4397982358932495,Non-significant background,349,1.2095795931099018,11672.0,0.013793694311172036,1.0
IRF4,IRF1,20.118,2.4381799697875977,Non-significant background,350,1.213045437216234,11672.0,0.12842700479780672,1.0
MAPK14,MAPK11,73.4829,2.437909722328186,Non-significant background,351,1.216511281322566,11672.0,0.0611720356408499,1.0
IGFBPL1,KAZALD1,32.36705,2.437875598669052,Non-significant background,352,1.2199771254288982,11672.0,0.07033927347498287,1.0
PGAM1,PGAM2,80.8682,2.43500018119812,Non-significant background,353,1.2234429695352302,11672.0,0.1135195339273475,1.0
TUFM,EEF1A1,30.318,2.434441328048706,Non-significant background,354,1.2269088136415625,11672.0,0.026473612063056887,1.0
GALNT2,GALNTL5,31.86875,2.432289153337478,Non-significant background,355,1.230374657747895,11672.0,0.06511309115832763,1.0
CPNE7,CPNE5,47.8288,2.4315205812454224,Non-significant background,356,1.2338405018542264,11672.0,0.1412782727895819,1.0
NME4,NME2,49.49515,2.4309954047203064,Non-significant background,357,1.2373063459605589,11672.0,0.057230980123372174,1.0
DDX28,DDX47,26.12025,2.429633855819702,Non-significant background,358,1.2407721900668909,11672.0,0.016278272789581907,1.0
PTTG2,PTTG1,83.0167,2.4221031665802,Non-significant background,359,1.2442380341732229,11672.0,0.04489376285126799,1.0
KDELR2,KDELR1,83.4906,2.422052502632141,Non-significant background,360,1.247703878279555,11672.0,0.1226010966415353,1.0
SLC9A6,SLC9A2,22.9864,2.421133518218994,Non-significant background,361,1.251169722385887,11672.0,0.08516106922549692,1.0
GALNT11,GALNTL5,45.26405,2.4204814732074738,Non-significant background,362,1.2546355664922193,11672.0,0.06588416723783413,1.0
DDX21,DDX39B,20.0554,2.4189273715019226,Non-significant background,363,1.2581014105985513,11672.0,0.02527416038382454,1.0
TMED1,TMED2,23.451,2.418735444545746,Non-significant background,364,1.2615672547048833,11672.0,0.011908841672378342,1.0
LMO3,LHX5,23.4603,2.4172112941741943,Non-significant background,365,1.2650330988112155,11672.0,0.06279986291980809,1.0
ITGAV,ITGA11,20.20445,2.416700184345246,Non-significant background,366,1.2684989429175475,11672.0,0.004797806716929404,1.0
KCNK17,KCNK10,22.56955,2.4163678884506226,Non-significant background,367,1.2719647870238795,11672.0,0.043951336531871145,1.0
EBF1,EBF2,77.88775,2.4134283661842346,Non-significant background,368,1.2754306311302115,11672.0,0.06554146675805346,1.0
RTN4RL2,LRRC15,20.1004,2.412672370672226,Non-significant background,369,1.278896475236544,11672.0,0.06819739547635367,1.0
PSMA3,PSMA6,29.15115,2.4122314453125,Non-significant background,370,1.282362319342876,11672.0,0.015849897189856067,1.0
