dep_gene,paralog_gene,mean_identical_score,delta_z,direction,paralog_ctrl_mean_z,paralog_ccle_log2tpm
DIS3L2,DIS3,27.0636,-2.16511994600296,g2_to_g1,1.571407437324524,
CTAGE1,CTAGE4,76.2492,0.0016050636768341064,g1_to_g2,-0.177163228392601,
CTAGE4,CTAGE1,76.2492,0.0010063499212265015,g2_to_g1,-0.10658282786607742,
CTAGE1,CTAGE15,76.6436,0.0006801187992095947,g1_to_g2,-0.12440717220306396,
CTAGE15,CTAGE1,76.6436,-0.0003954470157623291,g2_to_g1,-0.10658282786607742,
CTAGE1,CTAGE6,76.3807,-0.0008065924048423767,g1_to_g2,-0.034720730036497116,
CTAGE6,CTAGE1,76.3807,-0.00593489408493042,g2_to_g1,-0.10658282786607742,
CTAGE1,CTAGE8,76.51215,-0.00021999701857566833,g1_to_g2,-0.014429227448999882,
CTAGE1,CTAGE9,76.51215,0.0019098520278930664,g1_to_g2,-0.3806319534778595,
CTAGE9,CTAGE1,76.51215,0.003954343497753143,g2_to_g1,-0.10658282786607742,
CTAGE1,MIA2,67.5639,-0.15431174635887146,g1_to_g2,0.5444694757461548,
HTR1D,HRH4,20.34485,-0.009714066982269287,g2_to_g1,-0.6267622113227844,
HRH3,HRH4,37.04695,0.6501140426844358,g2_to_g1,-0.6267622113227844,
MAPK7,MAPK4,21.23575,-1.0921883285045624,g2_to_g1,1.2291065454483032,
MAPK11,MAPK4,26.48245,-0.8017424046993256,g2_to_g1,1.2291065454483032,
MAPK6,MAPK4,48.676,0.6710991859436035,g2_to_g1,1.2291065454483032,
MAPK1,MAPK4,30.6973,-0.6905367970466614,g2_to_g1,1.2291065454483032,
MAPK8,MAPK4,23.2616,-1.2866198755800724,g2_to_g1,1.2291065454483032,
MAPK13,MAPK4,27.77065,-1.177475992590189,g2_to_g1,1.2291065454483032,
MAPK3,MAPK4,30.1776,-1.7102229595184326,g2_to_g1,1.2291065454483032,
MAPK12,MAPK4,26.34885,-1.105234682559967,g2_to_g1,1.2291065454483032,
MAPK14,MAPK4,25.54375,-1.2523417435586452,g2_to_g1,1.2291065454483032,
NLK,MAPK4,20.52635,-1.6869277656078339,g2_to_g1,1.2291065454483032,
MAPK15,MAPK4,23.37595,-0.3772653341293335,g2_to_g1,1.2291065454483032,
MAPK9,MAPK4,21.93515,-2.660268783569336,g2_to_g1,1.2291065454483032,
ST8SIA3,ST8SIA2,34.9684,0.07468397915363312,g1_to_g2,-0.14580786228179932,
ST8SIA3,ST8SIA4,33.8568,-0.33353614807128906,g1_to_g2,0.43792518973350525,
ST8SIA3,ST8SIA6,28.54995,-0.6518122367560863,g1_to_g2,0.033763986080884933,
ST8SIA3,ST8SIA5,26.45575,0.9931813180446625,g1_to_g2,-0.7172122597694397,
ST8SIA3,ST8SIA1,25.57065,-1.0816913545131683,g1_to_g2,-0.06693390011787415,
SLITRK5,SLITRK6,37.95935,-0.010323479771614075,g2_to_g1,-0.1992485225200653,
SLITRK1,SLITRK6,34.6611,-0.013423681259155273,g2_to_g1,-0.1992485225200653,
SLITRK3,SLITRK6,35.18035,0.009616374969482422,g2_to_g1,-0.1992485225200653,
SLITRK4,SLITRK6,40.4055,0.019529208540916443,g2_to_g1,-0.1992485225200653,
ZMYM5,ZMYM2,42.6429,-0.41684770584106445,g1_to_g2,-0.6010637283325195,
ZMYM2,ZMYM5,42.6429,-1.835663616657257,g2_to_g1,1.5434962511062622,
SMAD2,SMAD3,87.63825,-0.26319026574492455,g1_to_g2,0.21286199986934662,
SMAD3,SMAD2,87.63825,-0.36837828159332275,g2_to_g1,0.5032233595848083,
SMAD2,SMAD4,37.7504,-0.4856511652469635,g1_to_g2,0.8435378074645996,
SMAD4,SMAD2,37.7504,-0.34961435198783875,g2_to_g1,0.5032233595848083,
SMAD2,SMAD6,26.19195,-1.9949331879615784,g1_to_g2,1.083195447921753,
SMAD6,SMAD2,26.19195,-1.2563660144805908,g2_to_g1,0.5032233595848083,
SMAD2,SMAD9,59.5289,0.22260423004627228,g1_to_g2,0.13361071050167084,
SMAD9,SMAD2,59.5289,-1.5105333924293518,g2_to_g1,0.5032233595848083,
SMAD2,SMAD5,61.3737,-1.8966115713119507,g1_to_g2,0.7685638666152954,
SMAD5,SMAD2,61.3737,0.005015432834625244,g2_to_g1,0.5032233595848083,
SMAD2,SMAD1,60.9445,-0.0015240982174873352,g1_to_g2,0.06556922942399979,
SMAD1,SMAD2,60.9445,-1.5204231142997742,g2_to_g1,0.5032233595848083,
SMAD2,SMAD7,24.6881,0.5228361710906029,g1_to_g2,-0.623019278049469,
SMAD7,SMAD2,24.6881,-0.6052197888493538,g2_to_g1,0.5032233595848083,
SOX1,SOX10,21.87115,-1.5166052542626858,g1_to_g2,1.5598479509353638,
SOX10,SOX1,21.87115,-0.005794212222099304,g2_to_g1,-0.2267378866672516,
SOX1,SOX15,34.24695,0.39873558282852173,g1_to_g2,-0.7682793736457825,
SOX15,SOX1,34.24695,2.0991032421588898,g2_to_g1,-0.2267378866672516,
SOX1,SOX8,22.0786,-0.6291755884885788,g1_to_g2,0.170240119099617,
SOX8,SOX1,22.0786,-0.012137755751609802,g2_to_g1,-0.2267378866672516,
SOX1,SOX14,37.31935,-0.0042308419942855835,g1_to_g2,-0.14736953377723694,
SOX14,SOX1,37.31935,-0.01269647479057312,g2_to_g1,-0.2267378866672516,
SOX1,SOX3,51.83675,-1.3076826930046082,g1_to_g2,0.9386106133460999,
SOX3,SOX1,51.83675,-0.004615172743797302,g2_to_g1,-0.2267378866672516,
SOX1,SOX2,55.69315,0.20184655487537384,g1_to_g2,0.07166658341884613,
SOX2,SOX1,55.69315,-0.015517786145210266,g2_to_g1,-0.2267378866672516,
SOX1,SOX17,21.13525,-0.0009065419435501099,g1_to_g2,-0.07884366065263748,
SOX17,SOX1,21.13525,2.1747614443302155,g2_to_g1,-0.2267378866672516,
SOX1,SOX21,37.0844,0.3835141807794571,g1_to_g2,-0.5750501155853271,
SOX21,SOX1,37.0844,-0.018651708960533142,g2_to_g1,-0.2267378866672516,
MYO1C,MYO16,21.3534,0.48622266948223114,g2_to_g1,-0.6021829843521118,
MYO1E,MYO16,20.0822,0.011211633682250977,g2_to_g1,-0.6021829843521118,
IRS2,IRS4,25.3144,1.853183627128601,g1_to_g2,-0.8336935043334961,
IRS4,IRS2,25.3144,0.6934796571731567,g2_to_g1,0.7150510549545288,
IRS2,IRS1,37.41615,0.4438708424568176,g1_to_g2,-0.6981754899024963,
IRS1,IRS2,37.41615,-0.1445368528366089,g2_to_g1,0.7150510549545288,
STOM,STOML3,63.905,-0.0002324432134628296,g2_to_g1,-0.23609964549541473,
STOML1,STOML3,26.473,0.012359723448753357,g2_to_g1,-0.23609964549541473,
STOML2,STOML3,27.16755,0.009024783968925476,g2_to_g1,-0.23609964549541473,
TXNL1,TXN,31.81085,-0.03238213062286377,g1_to_g2,-1.4193578958511353,
TXN,TXNL1,31.81085,-2.160312294960022,g2_to_g1,0.5247879028320312,
TXNL1,TXNDC8,26.06875,0.0004920065402984619,g1_to_g2,-0.2298952341079712,
NALF2,NALF1,40.6544,1.2577118538320065,g2_to_g1,-0.050421085208654404,
PCCA,MCCC1,37.99055,-0.26556015759706497,g1_to_g2,0.0680978074669838,
MCCC1,PCCA,37.99055,-1.1249462366104126,g2_to_g1,0.1145024299621582,
PCCA,PC,30.5597,1.3716224431991577,g1_to_g2,-0.8265584707260132,
PC,PCCA,30.5597,0.10906849801540375,g2_to_g1,0.1145024299621582,
MIF4GD,CTIF,21.3098,-0.49720337986946106,g2_to_g1,0.15064513683319092,
GAREM2,GAREM1,44.3429,-1.1087966859340668,g2_to_g1,0.7461577653884888,
TUBGCP3,TUBGCP2,25.09695,0.9959421474486589,g1_to_g2,-0.9711920619010925,
TUBGCP2,TUBGCP3,25.09695,-0.487400621175766,g2_to_g1,0.6706355214118958,
BOD1,BOD1L2,83.02325,-0.0035601630806922913,g2_to_g1,-0.10555607825517654,
BOD1L1,BOD1L2,27.944815,0.008695535361766815,g2_to_g1,-0.10555607825517654,
GRK6,GRK1,46.01125,0.000866033136844635,g2_to_g1,-0.10202351957559586,
GRK3,GRK1,29.8746,0.0001720637083053589,g2_to_g1,-0.10202351957559586,
GRK2,GRK1,29.69375,-0.0005024299025535583,g2_to_g1,-0.10202351957559586,
NMUR1,MLNR,27.93145,0.00171642005443573,g2_to_g1,-0.08779605478048325,
FGFR2,FLT3,22.25075,-0.9742616564035416,g2_to_g1,0.7854103446006775,
PDGFRB,FLT3,25.03685,-0.6107234805822372,g2_to_g1,0.7854103446006775,
FGFR3,FLT3,21.35355,-0.3019431233406067,g2_to_g1,0.7854103446006775,
KDR,FLT3,21.8064,-1.621348261833191,g2_to_g1,0.7854103446006775,
FLT1,FLT3,21.22865,-0.1599903106689453,g2_to_g1,0.7854103446006775,
FGFR1,FLT3,21.4577,-1.0744477808475494,g2_to_g1,0.7854103446006775,
FLT4,FLT3,21.23685,-1.3836246132850647,g2_to_g1,0.7854103446006775,
FGFR4,FLT3,21.6377,-0.8643293157219887,g2_to_g1,0.7854103446006775,
KIT,FLT3,29.56035,-0.2665262818336487,g2_to_g1,0.7854103446006775,
FAM216A,FAM216B,20.0859,-0.0016178786754608154,g2_to_g1,-0.46904057264328003,
LAYN,CHODL,42.77345,-0.14897170662879944,g2_to_g1,-0.15646004676818848,
BACH1,BACH2,34.1399,1.024184763431549,g1_to_g2,-0.7784945368766785,
BACH2,BACH1,34.1399,-0.7829335927963257,g2_to_g1,0.6673356294631958,
ITM2B,ITM2A,40.83305,-0.12286023795604706,g1_to_g2,-0.1858605295419693,
ITM2A,ITM2B,40.83305,0.13797804526984692,g2_to_g1,0.02517506666481495,
ITM2B,ITM2C,43.52735,-0.5707435980439186,g1_to_g2,-0.08316310495138168,
ITM2C,ITM2B,43.52735,0.8691240828484297,g2_to_g1,0.02517506666481495,
S1PR1,MC4R,22.2379,0.004599407315254211,g2_to_g1,-0.12854361534118652,
S1PR3,MC4R,21.21585,-0.0052720606327056885,g2_to_g1,-0.12854361534118652,
S1PR2,MC4R,21.33395,0.006666041910648346,g2_to_g1,-0.12854361534118652,
LPAR3,MC4R,20.45715,-0.00545753538608551,g2_to_g1,-0.12854361534118652,
LPAR2,MC4R,22.07105,0.008427798748016357,g2_to_g1,-0.12854361534118652,
GPR3,MC4R,20.544,0.006939128041267395,g2_to_g1,-0.12854361534118652,
MC1R,MC4R,46.8663,0.011252574622631073,g2_to_g1,-0.12854361534118652,
TMX3,P4HB,20.0215,0.3289187550544739,g1_to_g2,0.6594860553741455,
P4HB,TMX3,20.0215,-0.7119977176189423,g2_to_g1,0.2763477563858032,
ETS2,FLI1,27.5881,-0.017863571643829346,g1_to_g2,-0.5122132301330566,
FLI1,ETS2,27.5881,-0.19369757175445557,g2_to_g1,0.7070232033729553,
ETS2,ETV5,20.66955,0.18493978679180145,g1_to_g2,0.14706023037433624,
ETV5,ETS2,20.66955,-0.3329832851886749,g2_to_g1,0.7070232033729553,
ETS2,GABPA,27.52625,-0.4522617384791374,g1_to_g2,0.028732888400554657,
GABPA,ETS2,27.52625,-1.1318329572677612,g2_to_g1,0.7070232033729553,
ETS2,ETS1,50.5383,-0.2455492988228798,g1_to_g2,-0.09675463289022446,
ETS1,ETS2,50.5383,-1.5580599308013916,g2_to_g1,0.7070232033729553,
ETS2,SPDEF,20.72495,-0.07614433765411377,g1_to_g2,0.636309802532196,
SPDEF,ETS2,20.72495,-0.37546828389167786,g2_to_g1,0.7070232033729553,
ETS2,ERG,26.79625,0.5157701671123505,g1_to_g2,-0.9030555486679077,
ERG,ETS2,26.79625,-0.9959973990917206,g2_to_g1,0.7070232033729553,
ETS2,ETV1,21.98885,-0.014708084985613823,g1_to_g2,0.040539734065532684,
ETV1,ETS2,21.98885,-1.247305154800415,g2_to_g1,0.7070232033729553,
ETS2,FEV,24.3854,-0.00014059990644454956,g1_to_g2,-0.03760994225740433,
FEV,ETS2,24.3854,0.14633387327194214,g2_to_g1,0.7070232033729553,
ETS2,ETV2,24.26965,-0.5468366518616676,g1_to_g2,0.6446435451507568,
ETV2,ETS2,24.26965,-0.8892678469419479,g2_to_g1,0.7070232033729553,
KCTD15,KCNRG,22.3511,-0.6767230862751603,g2_to_g1,0.6856092214584351,
KCTD12,KCNRG,22.6239,-1.3147788047790527,g2_to_g1,0.6856092214584351,
KCTD21,KCNRG,21.4395,-1.3576845526695251,g2_to_g1,0.6856092214584351,
KCTD11,KCNRG,20.2579,-1.3248551487922668,g2_to_g1,0.6856092214584351,
KCTD6,KCNRG,22.89805,-0.3061857521533966,g2_to_g1,0.6856092214584351,
FAM124A,FAM124B,26.99635,2.2376824021339417,g1_to_g2,-0.7489508986473083,
FAM124B,FAM124A,26.99635,-0.523489311337471,g2_to_g1,0.3614196479320526,
N4BP2,N4BP2L1,23.40101,0.6834986060857773,g2_to_g1,0.23478855192661285,
N4BP2L2,N4BP2L1,26.52875,-0.3126433938741684,g2_to_g1,0.23478855192661285,
PTPN2,PTPRE,20.91825,0.07720743119716644,g1_to_g2,-0.2014995813369751,
PTPN2,PTPN9,22.1183,-0.834321141242981,g1_to_g2,0.7967702150344849,
PTPN9,PTPN2,22.1183,1.342168539762497,g2_to_g1,-0.20290014147758484,
PTPN2,PTPN11,20.8895,0.8822411000728607,g1_to_g2,0.26750925183296204,
PTPN11,PTPN2,20.8895,0.6133798360824585,g2_to_g1,-0.20290014147758484,
PTPN2,PTPN6,21.2696,-0.8056612312793732,g1_to_g2,0.05759575963020325,
PTPN6,PTPN2,21.2696,-0.1382390260696411,g2_to_g1,-0.20290014147758484,
PTPN2,PTPN7,20.23095,0.40398555994033813,g1_to_g2,0.12958109378814697,
PTPN2,PTPN20,21.0786,-1.8338768184185028,g1_to_g2,1.4442921876907349,
PTPN2,PTPN1,55.0893,1.0606818199157715,g1_to_g2,-0.5041019320487976,
PTPN1,PTPN2,55.0893,0.3555007725954056,g2_to_g1,-0.20290014147758484,
KCNJ14,KCNJ15,32.98565,-0.008875906467437744,g2_to_g1,-0.29301175475120544,
KCNJ11,KCNJ15,32.16925,3.2394419610500336,g2_to_g1,-0.29301175475120544,
CSNK1A1L,CSNK1E,58.2776,-0.3939584642648697,g1_to_g2,0.5654518008232117,
CSNK1E,CSNK1A1L,58.2776,-0.002110905945301056,g2_to_g1,-0.04741718992590904,
CSNK1A1L,CSNK1D,59.6847,0.5368896424770355,g1_to_g2,-0.36858367919921875,
CSNK1D,CSNK1A1L,59.6847,-1.5545636415481567e-05,g2_to_g1,-0.04741718992590904,
CSNK1A1L,TTBK1,21.042665,-0.021345853805541992,g1_to_g2,-0.7420053482055664,
CSNK1A1L,TTBK2,21.684485,0.4485008120536804,g1_to_g2,0.1252726912498474,
CSNK1A1L,CSNK1G1,43.76365,-0.9802111834287643,g1_to_g2,0.13060836493968964,
CSNK1A1L,CSNK1A1,90.5044,-0.10360342264175415,g1_to_g2,0.9893861413002014,
CSNK1A1,CSNK1A1L,90.5044,0.00028779730200767517,g2_to_g1,-0.04741718992590904,
CSNK1A1L,CSNK1G3,42.83085,-1.5489892959594727,g1_to_g2,1.0703245401382446,
CSNK1G3,CSNK1A1L,42.83085,0.0008401833474636078,g2_to_g1,-0.04741718992590904,
CSNK1A1L,VRK1,25.266,-0.20000839233398438,g1_to_g2,-0.749759316444397,
VRK1,CSNK1A1L,25.266,-0.0015918202698230743,g2_to_g1,-0.04741718992590904,
CSNK1A1L,CSNK1G2,44.0914,-0.7471471428871155,g1_to_g2,-0.2405187487602234,
CSNK1G2,CSNK1A1L,44.0914,-0.0010439865291118622,g2_to_g1,-0.04741718992590904,
CSNK1A1L,VRK2,22.70495,-1.578805685043335,g1_to_g2,0.7498460412025452,
TP53I3,CRYZL1,22.33405,1.0994422435760498,g2_to_g1,-0.6494869589805603,
PTGR3,CRYZL1,20.69195,1.345054030418396,g2_to_g1,-0.6494869589805603,
CRYZ,CRYZL1,20.96215,1.128647267818451,g2_to_g1,-0.6494869589805603,
RTN4IP1,CRYZL1,20.7537,0.7317931279540062,g2_to_g1,-0.6494869589805603,
VAT1L,CRYZL1,20.22005,1.4457390904426575,g2_to_g1,-0.6494869589805603,
VAT1,CRYZL1,20.55745,0.9838292002677917,g2_to_g1,-0.6494869589805603,
PHLPP1,PHLPP2,46.97325,0.17590626329183578,g1_to_g2,-0.27477043867111206,
PHLPP2,PHLPP1,46.97325,-1.1729735732078552,g2_to_g1,-0.4383583664894104,
KCTD1,KCTD15,50.4136,1.123552531003952,g1_to_g2,-0.15823450684547424,
KCTD15,KCTD1,50.4136,1.9275386333465576,g2_to_g1,-0.6763705015182495,
PLS3,LCP1,79.71405,-0.27067995071411133,g2_to_g1,-0.15547367930412292,
PLS1,LCP1,73.2486,-0.05575105547904968,g2_to_g1,-0.15547367930412292,
SLC39A6,SLC39A12,20.0947,0.006193310022354126,g1_to_g2,-0.3063963055610657,
SLC39A6,SLC39A5,26.04615,0.004305899143218994,g1_to_g2,-0.34798577427864075,
SLC39A6,SLC39A14,24.50625,-1.3483662605285645,g1_to_g2,0.4799953103065491,
SLC39A14,SLC39A6,24.50625,-0.22105523198843002,g2_to_g1,0.07236867398023605,
SLC39A6,SLC39A8,24.4889,-0.7655363082885742,g1_to_g2,-0.5255845785140991,
SLC39A8,SLC39A6,24.4889,-0.9278612062335014,g2_to_g1,0.07236867398023605,
SLC39A6,SLC39A4,21.0952,0.004379481077194214,g1_to_g2,-0.49545615911483765,
SLC39A4,SLC39A6,21.0952,0.02830374985933304,g2_to_g1,0.07236867398023605,
SLC39A6,SLC39A10,33.36795,-0.8761745989322662,g1_to_g2,0.0507257878780365,
SLC39A10,SLC39A6,33.36795,-0.504319541156292,g2_to_g1,0.07236867398023605,
ADAMTS7,ADAMTS5,23.6077,0.3110065907239914,g2_to_g1,-0.08225308358669281,
ADAMTS10,ADAMTS5,26.26,-0.6196556240320206,g2_to_g1,-0.08225308358669281,
ADAMTS1,ADAMTS5,39.4457,0.04893600940704346,g2_to_g1,-0.08225308358669281,
ADAMTS8,ADAMTS5,38.28225,-0.6745721846818924,g2_to_g1,-0.08225308358669281,
ADAMTS16,ADAMTS5,24.5994,-0.3196670562028885,g2_to_g1,-0.08225308358669281,
ADAMTS15,ADAMTS5,40.21735,-0.7590036541223526,g2_to_g1,-0.08225308358669281,
ADAMTS4,ADAMTS5,35.2987,-0.48187626898288727,g2_to_g1,-0.08225308358669281,
SIAH1,SIAH3,38.49695,-0.5708916485309601,g2_to_g1,0.8125539422035217,
SIAH2,SIAH3,36.0606,-1.4777799844741821,g2_to_g1,0.8125539422035217,
GALR3,GALR1,32.93805,0.3194068670272827,g2_to_g1,-0.15810711681842804,
CCKBR,GALR1,22.70595,0.6201376765966415,g2_to_g1,-0.15810711681842804,
OXTR,GALR1,20.6569,0.8097785264253616,g2_to_g1,-0.15810711681842804,
C2CD2,C2CD2L,29.67345,-1.2792250514030457,g1_to_g2,0.3777446150779724,
C2CD2L,C2CD2,29.67345,-1.709231674671173,g2_to_g1,1.0795953273773193,
ZNF521,ZNF423,62.77705,0.46840131282806396,g1_to_g2,-0.1670924425125122,
ZNF423,ZNF521,62.77705,1.098270446062088,g2_to_g1,-0.6634378433227539,
ADRA2B,ADRA1D,23.4258,-2.049996554851532,g2_to_g1,1.106641411781311,
ADRA2A,ADRA1D,23.58765,0.8558169603347778,g2_to_g1,1.106641411781311,
ADRA2C,ADRA1D,24.06345,-0.8670120686292648,g2_to_g1,1.106641411781311,
ADRB2,ADRA1D,25.85125,-0.825758546590805,g2_to_g1,1.106641411781311,
RSPO4,RSPO1,35.53345,0.003235146403312683,g1_to_g2,-0.2446974217891693,
RSPO4,RSPO3,33.7874,0.002421081066131592,g1_to_g2,-0.23217472434043884,
RSPO4,RSPO2,39.8465,0.39136548340320587,g1_to_g2,-0.2885548770427704,
ANGPTL2,ANGPT4,24.29965,-1.1434795707464218,g2_to_g1,0.2204366773366928,
MFAP4,ANGPT4,24.8205,-0.23780323937535286,g2_to_g1,0.2204366773366928,
CBLN1,CBLN2,73.3068,0.004249148070812225,g2_to_g1,-0.10782580077648163,
CBLN3,CBLN2,52.31705,0.0035785213112831116,g2_to_g1,-0.10782580077648163,
CBR1,DHRS7B,21.3985,-0.9667738974094391,g1_to_g2,0.35155925154685974,
DHRS7B,CBR1,21.3985,0.1121537983417511,g2_to_g1,-0.3976278305053711,
CBR1,DHRS4,23.4235,0.5058974288403988,g1_to_g2,-0.04812907800078392,
DHRS4,CBR1,23.4235,0.7157352268695831,g2_to_g1,-0.3976278305053711,
CBR1,DHRS4L2,22.17725,0.023673564195632935,g1_to_g2,-0.24851931631565094,
DHRS4L2,CBR1,22.17725,-0.7165534496307373,g2_to_g1,-0.3976278305053711,
CBR1,CBR3,71.8412,-0.7743375897407532,g1_to_g2,0.08729219436645508,
CBR1,DHRS11,21.62315,1.9621833562850952,g1_to_g2,-1.6283984184265137,
DHRS11,CBR1,21.62315,0.8924630582332611,g2_to_g1,-0.3976278305053711,
CBR1,DHRS2,22.2628,0.6804048269987106,g1_to_g2,-0.8399718999862671,
DHRS7B,CBR3,20.7298,0.46070241928100586,g2_to_g1,0.08729219436645508,
DHRS4,CBR3,24.50455,0.20578068494796753,g2_to_g1,0.08729219436645508,
DHRS4L2,CBR3,22.9693,-0.24226224422454834,g2_to_g1,0.08729219436645508,
DHRS11,CBR3,22.7416,-0.5066550672054291,g2_to_g1,0.08729219436645508,
FAM110A,FAM110B,38.07835,-1.2952495086938143,g1_to_g2,1.3209285736083984,
FAM110A,FAM110D,24.42555,0.3446061685681343,g1_to_g2,-0.42611387372016907,
FAM110D,FAM110A,24.42555,0.9880185797810555,g2_to_g1,-0.953414797782898,
FAM110A,FAM110C,26.3456,-0.10089057683944702,g1_to_g2,0.6642875075340271,
FAM110C,FAM110A,26.3456,1.126272901892662,g2_to_g1,-0.953414797782898,
INSM1,INSM2,38.394,-0.0010863319039344788,g1_to_g2,-0.07119180262088776,
INSM2,INSM1,38.394,-0.017953157424926758,g2_to_g1,-0.5748311281204224,
BTBD3,BTBD1,39.30545,-0.5384246706962585,g1_to_g2,-0.45197463035583496,
BTBD1,BTBD3,39.30545,0.40523920953273773,g2_to_g1,-0.18650414049625397,
BTBD3,BTBD2,39.5419,0.18650728464126587,g1_to_g2,-1.1219141483306885,
BTBD2,BTBD3,39.5419,0.34049294888973236,g2_to_g1,-0.18650414049625397,
BTBD3,BTBD6,67.75125,-1.2728826403617859,g1_to_g2,0.5343950390815735,
BTBD6,BTBD3,67.75125,0.6079242080450058,g2_to_g1,-0.18650414049625397,
FURIN,PCSK2,40.70655,0.5149275064468384,g2_to_g1,-0.7216359972953796,
PCSK4,PCSK2,38.31765,-0.18556100130081177,g2_to_g1,-0.7216359972953796,
PCSK7,PCSK2,31.96445,1.2824660539627075,g2_to_g1,-0.7216359972953796,
RBM26,RBM27,46.5715,-2.5951344966888428,g1_to_g2,1.3553284406661987,
RBM27,RBM26,46.5715,1.0757783651351929,g2_to_g1,0.04979443550109863,
DGKK,DGKH,37.0288,-0.5263581573963165,g2_to_g1,0.660990297794342,
DGKD,DGKH,64.3389,-0.2727290391921997,g2_to_g1,0.660990297794342,
DGKQ,DGKH,21.6343,1.169543445110321,g2_to_g1,0.660990297794342,
DGKZ,DGKH,21.7236,0.5091825127601624,g2_to_g1,0.660990297794342,
DGKE,DGKH,24.92925,0.31522345542907715,g2_to_g1,0.660990297794342,
DGKA,DGKH,25.2905,0.47128456830978394,g2_to_g1,0.660990297794342,
CST6,CST5,26.132,-0.007127039134502411,g2_to_g1,-0.09034417569637299,
CST3,CST5,50.70425,-0.014420285820960999,g2_to_g1,-0.09034417569637299,
SYNDIG1L,SYNDIG1,43.21545,-0.06053060293197632,g2_to_g1,-0.627184271812439,
XRN2,XRN1,26.20505,0.2426019310951233,g1_to_g2,0.42744559049606323,
XRN1,XRN2,26.20505,-0.46949392557144165,g2_to_g1,0.2320832461118698,
BTG3,BTG4,43.7591,-0.0008936226367950439,g1_to_g2,-0.41902342438697815,
BTG3,BTG2,26.77315,-0.5987729132175446,g1_to_g2,-0.41628214716911316,
BTG2,BTG3,26.77315,-0.27056193351745605,g2_to_g1,-0.5706048607826233,
BTG3,BTG1,28.467,-0.07316827774047852,g1_to_g2,0.22646234929561615,
BTG1,BTG3,28.467,0.20859497785568237,g2_to_g1,-0.5706048607826233,
SNRPB2,SNRPA,60.72815,2.8333151638507843,g1_to_g2,-0.35807302594184875,
SNRPA,SNRPB2,60.72815,-0.4007743000984192,g2_to_g1,-0.4628925919532776,
SUMO3,SUMO2,91.0577,0.9375609755516052,g1_to_g2,-0.2906619906425476,
SUMO2,SUMO3,91.0577,2.9541673958301544,g2_to_g1,-0.4023316204547882,
SUMO3,SUMO4,77.90495,-1.4100367575883865,g1_to_g2,1.5615606307983398,
CST6,CST7,27.2159,0.004791587591171265,g2_to_g1,-0.26168879866600037,
CST3,CST7,29.55365,0.0038307607173919678,g2_to_g1,-0.26168879866600037,
SUCLA2,SUCLG2,49.4448,0.942137137055397,g1_to_g2,-0.7149171829223633,
SUCLG2,SUCLA2,49.4448,0.8880664110183716,g2_to_g1,-0.3465655446052551,
GGTLC2,GGTLC1,87.15495,-0.0008176751434803009,g2_to_g1,-0.03906375914812088,
GGT1,GGTLC1,66.98065,1.9837170839309692e-05,g2_to_g1,-0.03906375914812088,
CST6,CST2,28.98755,0.0014149770140647888,g2_to_g1,-0.04887276515364647,
CST3,CST2,57.85725,0.0020729638636112213,g2_to_g1,-0.04887276515364647,
DSTN,CFL2,68.8828,-0.012592732906341553,g1_to_g2,-0.28143569827079773,
CFL2,DSTN,68.8828,0.5887991786003113,g2_to_g1,-0.41706544160842896,
SIM2,EPAS1,20.26235,-1.1779265999794006,g1_to_g2,-0.26236099004745483,
EPAS1,SIM2,20.26235,-1.0579610168933868,g2_to_g1,0.6537861824035645,
SIM2,NPAS3,27.25325,-0.17231087386608124,g1_to_g2,-0.16566939651966095,
NPAS3,SIM2,27.25325,0.7977184057235718,g2_to_g1,0.6537861824035645,
SIM2,NPAS1,28.26835,-1.1586441397666931,g1_to_g2,0.29419589042663574,
NPAS1,SIM2,28.26835,1.9329876899719238,g2_to_g1,0.6537861824035645,
SIM2,HIF3A,22.75455,-0.8292438611388206,g1_to_g2,0.843238115310669,
HIF3A,SIM2,22.75455,-1.0655347406864166,g2_to_g1,0.6537861824035645,
SIM2,HIF1A,23.1697,-0.9658261016011238,g1_to_g2,0.0977446511387825,
HIF1A,SIM2,23.1697,-1.059992641210556,g2_to_g1,0.6537861824035645,
SIM2,SIM1,52.729,-1.8217110633850098,g1_to_g2,1.180518627166748,
SIM1,SIM2,52.729,-1.0634661316871643,g2_to_g1,0.6537861824035645,
STK35,PDIK1L,55.25995,0.03497949102893472,g1_to_g2,-0.006724138278514147,
PDIK1L,STK35,55.25995,0.29657429456710815,g2_to_g1,0.750392735004425,
ABHD13,ABHD12,20.8237,-1.3779281377792358,g1_to_g2,0.13882482051849365,
ABHD12,ABHD13,20.8237,-0.2192835509777069,g2_to_g1,0.2617925703525543,
ABHD13,ABHD12B,23.20565,-0.0853615403175354,g1_to_g2,0.8405588269233704,
ABHD13,ABHD17A,20.43745,0.4243100434541702,g1_to_g2,-0.1742093414068222,
ABHD17A,ABHD13,20.43745,-0.43845298886299133,g2_to_g1,0.2617925703525543,
SCRT2,SNAI1,32.0557,0.6544800400733948,g1_to_g2,-0.12859851121902466,
SNAI1,SCRT2,32.0557,1.2590533792972565,g2_to_g1,-0.42221108078956604,
SCRT2,SNAI3,32.40765,-0.5510570406913757,g1_to_g2,-0.7635292410850525,
SNAI3,SCRT2,32.40765,0.9248075187206268,g2_to_g1,-0.42221108078956604,
